Ordinary Shares Number,Share Issued,Net Debt,Total Debt,Tangible Book Value,Invested Capital,Working Capital,Net Tangible Assets,Common Stock Equity,Total Capitalization,Total Equity Gross Minority Interest,Stockholders Equity,Gains Losses Not Affecting Retained Earnings,Other Equity Adjustments,Retained Earnings,Additional Paid In Capital,Capital Stock,Common Stock,Preferred Stock,Total Liabilities Net Minority Interest,Total Non Current Liabilities Net Minority Interest,Other Non Current Liabilities,Employee Benefits,Non Current Pension And Other Postretirement Benefit Plans,Long Term Debt And Capital Lease Obligation,Long Term Debt,Current Liabilities,Current Deferred Liabilities,Current Deferred Revenue,Current Debt And Capital Lease Obligation,Current Debt,Pensionand Other Post Retirement Benefit Plans Current,Payables And Accrued Expenses,Current Accrued Expenses,Payables,Accounts Payable,Total Assets,Total Non Current Assets,Other Non Current Assets,Investments And Advances,Goodwill And Other Intangible Assets,Other Intangible Assets,Goodwill,Net PPE,Accumulated Depreciation,Gross PPE,Machinery Furniture Equipment,Buildings And Improvements,Land And Improvements,Properties,Current Assets,Other Current Assets,Restricted Cash,Inventory,Finished Goods,Raw Materials,Receivables,Accounts Receivable,Cash Cash Equivalents And Short Term Investments,Cash And Cash Equivalents,Symbol,Capital Lease Obligations,Minority Interest,Derivative Product Liabilities,Tradeand Other Payables Non Current,Non Current Deferred Liabilities,Non Current Deferred Revenue,Long Term Capital Lease Obligation,Long Term Provisions,Other Current Liabilities,Other Current Borrowings,Total Tax Payable,Defined Pension Benefit,Non Current Prepaid Assets,Non Current Deferred Assets,Non Current Deferred Taxes Assets,Non Current Accounts Receivable,Financial Assets,Construction In Progress,Other Properties,Hedging Assets Current,Other Inventories,Work In Process,Other Receivables,Treasury Shares Number,Current Capital Lease Obligation,Other Short Term Investments,Cash Financial,Treasury Stock,Non Current Deferred Taxes Liabilities,Receivables Adjustments Allowances,Commercial Paper,Investmentin Financial Assets,Available For Sale Securities,Leases,Cash Equivalents,Dividends Payable,Other Payable,Income Tax Payable,Other Investments,Allowance For Doubtful Accounts Receivable,Gross Accounts Receivable,Preferred Shares Number,Preferred Stock Equity,Long Term Equity Investment,Investments In Other Ventures Under Equity Method,Prepaid Assets,Liabilities Heldfor Sale Non Current,Investmentsin Joint Venturesat Cost,Assets Held For Sale Current,Taxes Receivable,Other Equity Interest,Current Provisions,Interest Payable,Non Current Note Receivables,Financial Assets Designatedas Fair Value Through Profitor Loss Total,Investmentsin Associatesat Cost,Preferred Securities Outside Stock Equity,Line Of Credit,Current Notes Payable,Notes Receivable,Loans Receivable,Foreign Currency Translation Adjustments,Minimum Pension Liabilities,Unrealized Gain Loss,Held To Maturity Securities,Investment Properties,Duefrom Related Parties Current,Current Deferred Assets,Dueto Related Parties Current,Inventories Adjustments Allowances,Non Current Accrued Expenses,Accrued Interest Receivable,Trading Securities,Investmentsin Subsidiariesat Cost,Total Partnership Capital,Limited Partnership Capital,Dueto Related Parties Non Current,Duefrom Related Parties Non Current,Fixed Assets Revaluation Reserve,Current Deferred Taxes Liabilities,Current Deferred Taxes Assets,General Partnership Capital
199684000.0,206557000.0,5127000000.0,6030000000.0,-4418000000.0,7213000000.0,64000000.0,-4418000000.0,1417000000.0,6941000000.0,1867000000.0,1417000000.0,524000000.0,524000000.0,-1141000000.0,2170000000.0,21000000.0,21000000.0,,8644000000.0,6443000000.0,351000000.0,,,5758000000.0,5524000000.0,2201000000.0,,,272000000.0,272000000.0,,835000000.0,,835000000.0,835000000.0,10511000000.0,8248000000.0,1142000000.0,,5835000000.0,1340000000.0,4495000000.0,1271000000.0,,1271000000.0,,,,,2265000000.0,460000000.0,137000000.0,294000000.0,99000000.0,197000000.0,705000000.0,705000000.0,669000000.0,669000000.0,IGT,234000000.0,450000000.0,,,334000000.0,,234000000.0,,874000000.0,272000000.0,,,,,,,,,1271000000.0,,1000000.0,19000000.0,,6873000.0,,,669000000.0,156000000.0,334000000.0,,,,,,,,,,,-10000000.0,715000000.0,,,,,,,,,,-1000000.0,220000000.0,,,,,,,,,,,,,,,,,,-22000000.0,,,,,,,,,,,,
159000000.0,199000000.0,382000000.0,2276000000.0,249000000.0,7224000000.0,1109000000.0,249000000.0,5734000000.0,7224000000.0,5734000000.0,5734000000.0,12000000.0,12000000.0,-145000000.0,9658000000.0,2000000.0,2000000.0,,4306000000.0,2832000000.0,642000000.0,,,2190000000.0,1490000000.0,1474000000.0,248000000.0,248000000.0,86000000.0,,202000000.0,938000000.0,670000000.0,268000000.0,201000000.0,10040000000.0,7457000000.0,458000000.0,,5485000000.0,2940000000.0,2545000000.0,1514000000.0,,1514000000.0,,,,,2583000000.0,256000000.0,,584000000.0,35000000.0,262000000.0,635000000.0,635000000.0,1108000000.0,1108000000.0,ILMN,786000000.0,,,,,,700000000.0,,,,67000000.0,,,,,,,,1514000000.0,,,405000000.0,,40000000.0,86000000.0,,,3793000000.0,,,,,,,,,,,,-9000000.0,644000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-118000000.0,,,,,,,,,,,,
159000000.0,199000000.0,441000000.0,2262000000.0,207000000.0,7234000000.0,1039000000.0,207000000.0,5745000000.0,7234000000.0,5745000000.0,5745000000.0,-1000000.0,-1000000.0,-19000000.0,9555000000.0,2000000.0,2000000.0,0.0,4366000000.0,2796000000.0,620000000.0,,,2176000000.0,1489000000.0,1570000000.0,252000000.0,252000000.0,86000000.0,,223000000.0,1009000000.0,685000000.0,324000000.0,245000000.0,10111000000.0,7502000000.0,413000000.0,,5538000000.0,2993000000.0,2545000000.0,1551000000.0,-1138000000.0,2689000000.0,1202000000.0,44000000.0,,0.0,2609000000.0,234000000.0,,587000000.0,30000000.0,276000000.0,734000000.0,734000000.0,1054000000.0,1048000000.0,ILMN,773000000.0,,,,,,687000000.0,,,,79000000.0,,,,,,,96000000.0,544000000.0,,,402000000.0,,40000000.0,86000000.0,6000000.0,,3792000000.0,,,,,,803000000.0,,,,,,-7000000.0,741000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-121000000.0,,,,,,,,,,,,
158000000.0,158000000.0,562000000.0,2272000000.0,342000000.0,7387000000.0,1024000000.0,342000000.0,5898000000.0,7387000000.0,5898000000.0,5898000000.0,21000000.0,21000000.0,157000000.0,9487000000.0,2000000.0,2000000.0,,4224000000.0,2742000000.0,555000000.0,,,2187000000.0,1489000000.0,1482000000.0,242000000.0,242000000.0,85000000.0,,195000000.0,960000000.0,655000000.0,305000000.0,240000000.0,10122000000.0,7616000000.0,439000000.0,,5556000000.0,3029000000.0,2527000000.0,1621000000.0,,1621000000.0,,,,,2506000000.0,268000000.0,,615000000.0,35000000.0,278000000.0,690000000.0,690000000.0,933000000.0,927000000.0,ILMN,783000000.0,,,,,,698000000.0,,,,65000000.0,,,,,,,,1621000000.0,,,423000000.0,,,85000000.0,6000000.0,,3769000000.0,,,,,,,,,,,,-6000000.0,696000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-121000000.0,,,,,,,,,,,,
158000000.0,198000000.0,685000000.0,3048000000.0,128000000.0,8793000000.0,920000000.0,128000000.0,6555000000.0,8043000000.0,6555000000.0,6555000000.0,12000000.0,12000000.0,911000000.0,9397000000.0,2000000.0,2000000.0,,5219000000.0,2916000000.0,702000000.0,,,2214000000.0,1488000000.0,2303000000.0,250000000.0,250000000.0,834000000.0,750000000.0,249000000.0,970000000.0,642000000.0,328000000.0,244000000.0,11774000000.0,8551000000.0,417000000.0,,6427000000.0,3188000000.0,3239000000.0,1707000000.0,,1707000000.0,,,,,3223000000.0,306000000.0,,617000000.0,29000000.0,281000000.0,741000000.0,741000000.0,1559000000.0,1553000000.0,ILMN,810000000.0,,,,,,726000000.0,,,750000000.0,84000000.0,,,,,,,,1707000000.0,,,415000000.0,,40000000.0,84000000.0,6000000.0,,3767000000.0,,,,,,,,,,,,-7000000.0,748000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-108000000.0,,,,,,,,,,,,
158000000.0,198000000.0,742000000.0,3062000000.0,217000000.0,8929000000.0,942000000.0,217000000.0,6693000000.0,8180000000.0,6693000000.0,6693000000.0,-1000000.0,-1000000.0,1145000000.0,9311000000.0,2000000.0,2000000.0,,5118000000.0,2888000000.0,654000000.0,,,2234000000.0,1487000000.0,2230000000.0,258000000.0,258000000.0,828000000.0,749000000.0,187000000.0,957000000.0,641000000.0,316000000.0,242000000.0,11811000000.0,8639000000.0,423000000.0,,6476000000.0,3237000000.0,3239000000.0,1740000000.0,,1740000000.0,,,,,3172000000.0,403000000.0,,586000000.0,27000000.0,257000000.0,665000000.0,665000000.0,1518000000.0,1494000000.0,ILMN,826000000.0,,,,,,747000000.0,,,749000000.0,74000000.0,,,,,,,,1740000000.0,,,404000000.0,,40000000.0,79000000.0,24000000.0,,3764000000.0,,,,,,,,,,,,-4000000.0,669000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-102000000.0,,,,,,,,,,,,
535836803.0,535836803.0,2392000000.0,4234000000.0,22946000000.0,26680000000.0,2423000000.0,22946000000.0,23112000000.0,26559000000.0,23112000000.0,23112000000.0,-661000000.0,-661000000.0,22781000000.0,,992000000.0,992000000.0,,19401000000.0,12295000000.0,118000000.0,1060000000.0,932000000.0,4113000000.0,3447000000.0,7106000000.0,,,121000000.0,121000000.0,,6985000000.0,,6985000000.0,6968000000.0,42513000000.0,32984000000.0,897000000.0,1082000000.0,166000000.0,,166000000.0,30839000000.0,-25841000000.0,56680000000.0,,,,,9529000000.0,,,3149000000.0,2106000000.0,1043000000.0,5204000000.0,5204000000.0,1176000000.0,1176000000.0,IMO,666000000.0,,,,4429000000.0,,666000000.0,2575000000.0,,,17000000.0,,,,,,,,,,,,,,,,,,4429000000.0,,,,,,,,,17000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535836803.0,535836803.0,2683000000.0,4330000000.0,22056000000.0,25769000000.0,1695000000.0,22056000000.0,22222000000.0,25669000000.0,22222000000.0,22222000000.0,-677000000.0,-677000000.0,21907000000.0,,992000000.0,992000000.0,,18977000000.0,12374000000.0,132000000.0,1044000000.0,954000000.0,4122000000.0,3447000000.0,6603000000.0,,,208000000.0,100000000.0,,5669000000.0,,5669000000.0,4963000000.0,41199000000.0,32901000000.0,838000000.0,1062000000.0,166000000.0,,166000000.0,30835000000.0,-25365000000.0,56200000000.0,,,,,8298000000.0,,,2952000000.0,1624000000.0,1008000000.0,4482000000.0,4482000000.0,864000000.0,864000000.0,IMO,783000000.0,,,,4512000000.0,,675000000.0,2564000000.0,726000000.0,100000000.0,706000000.0,,,,,,,,,,320000000.0,,,0.0,108000000.0,,,,4512000000.0,,,,,,,,,251000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566667118.0,566667118.0,852000000.0,4260000000.0,23642000000.0,27376000000.0,2987000000.0,23642000000.0,23808000000.0,27255000000.0,23808000000.0,23808000000.0,-462000000.0,-462000000.0,23223000000.0,,1047000000.0,1047000000.0,,19778000000.0,12005000000.0,145000000.0,1006000000.0,876000000.0,4139000000.0,3447000000.0,7773000000.0,,,121000000.0,121000000.0,,7652000000.0,,7652000000.0,7234000000.0,43586000000.0,32826000000.0,1231000000.0,1048000000.0,166000000.0,,166000000.0,30381000000.0,-25399000000.0,55780000000.0,,,,,10760000000.0,,,2654000000.0,1744000000.0,910000000.0,5390000000.0,5390000000.0,2716000000.0,2716000000.0,IMO,692000000.0,,,,4526000000.0,,692000000.0,2189000000.0,,,418000000.0,,,,,,,,,,,,,0.0,,,,,4526000000.0,,,,,,,,,418000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584152718.0,584152718.0,1193000000.0,4271000000.0,23662000000.0,27397000000.0,3061000000.0,23662000000.0,23828000000.0,27275000000.0,23828000000.0,23828000000.0,-471000000.0,-471000000.0,23220000000.0,,1079000000.0,1079000000.0,,18298000000.0,12069000000.0,144000000.0,982000000.0,875000000.0,4149000000.0,3447000000.0,6229000000.0,,,122000000.0,122000000.0,,6107000000.0,,6107000000.0,5923000000.0,42126000000.0,32836000000.0,1193000000.0,998000000.0,166000000.0,,166000000.0,30479000000.0,-24945000000.0,55424000000.0,,,,,9290000000.0,,,2329000000.0,1460000000.0,869000000.0,4585000000.0,4585000000.0,2376000000.0,2376000000.0,IMO,702000000.0,,,,4629000000.0,,702000000.0,2165000000.0,,,184000000.0,,,,,,,,,,,,,,,,,,4629000000.0,,,,,,,,,184000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584152718.0,584152718.0,1326000000.0,4286000000.0,23269000000.0,27004000000.0,2715000000.0,23269000000.0,23435000000.0,26882000000.0,23435000000.0,23435000000.0,-481000000.0,-481000000.0,22837000000.0,,1079000000.0,1079000000.0,,18680000000.0,12123000000.0,140000000.0,974000000.0,875000000.0,4164000000.0,3447000000.0,6557000000.0,,,122000000.0,122000000.0,,6435000000.0,,6435000000.0,5930000000.0,42115000000.0,32843000000.0,1240000000.0,995000000.0,166000000.0,,166000000.0,30442000000.0,-24549000000.0,54991000000.0,,,,,9272000000.0,,,2746000000.0,1757000000.0,989000000.0,4283000000.0,4283000000.0,2243000000.0,2243000000.0,IMO,717000000.0,,,,4687000000.0,,717000000.0,2158000000.0,,,505000000.0,,,,,,,,,,,,,,,,,,4687000000.0,,,,,,,,,505000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224533449.0,224533449.0,,37395000.0,5120837000.0,5394271000.0,3452638000.0,5120837000.0,5394271000.0,5394271000.0,5394271000.0,5394271000.0,-6172000.0,-6172000.0,329933000.0,5070286000.0,224000.0,224000.0,0.0,1741334000.0,344881000.0,315947000.0,,,28934000.0,,1396453000.0,,,8461000.0,,89109000.0,837837000.0,546837000.0,291000000.0,164238000.0,7135605000.0,2286514000.0,313319000.0,287663000.0,273434000.0,117841000.0,155593000.0,745532000.0,-282898000.0,1028430000.0,173598000.0,572491000.0,10561000.0,0.0,4849091000.0,189235000.0,,63642000.0,,,745526000.0,745526000.0,3850688000.0,3346204000.0,INCY,37395000.0,,,,,,28934000.0,,102505000.0,,126762000.0,,,666566000.0,666566000.0,,,10773000.0,261007000.0,,,,,,8461000.0,504484000.0,,,,,,,,,,,,,,,,,,,,,,,,,,358541000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224286862.0,224286862.0,,38287000.0,4910699000.0,5189837000.0,3405023000.0,4910699000.0,5189837000.0,5189837000.0,5189837000.0,5189837000.0,13106000.0,13106000.0,160385000.0,5016122000.0,224000.0,224000.0,0.0,1592270000.0,351891000.0,322729000.0,,,29162000.0,,1240379000.0,,,9125000.0,,153348000.0,686245000.0,534349000.0,151896000.0,109601000.0,6782107000.0,2136705000.0,260917000.0,187716000.0,279138000.0,123545000.0,155593000.0,777048000.0,-269934000.0,1046982000.0,170987000.0,584755000.0,10931000.0,0.0,4645402000.0,182830000.0,,62972000.0,,,743557000.0,743557000.0,3656043000.0,3213376000.0,INCY,38287000.0,,,,,,29162000.0,,111747000.0,,42295000.0,,,631886000.0,631886000.0,,,13544000.0,266765000.0,,,,,0.0,9125000.0,442667000.0,,,,,,,,,,,,,,,,,,,,,,,,,,279914000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224101839.0,224101839.0,,38104000.0,4646605000.0,4931447000.0,3277985000.0,4646605000.0,4931447000.0,4931447000.0,4931447000.0,4931447000.0,22894000.0,22894000.0,-40694000.0,4949023000.0,224000.0,224000.0,0.0,1456792000.0,332112000.0,303253000.0,,,28859000.0,,1124680000.0,,,9245000.0,,124783000.0,631348000.0,491937000.0,139411000.0,139411000.0,6388239000.0,1985574000.0,224758000.0,153663000.0,284842000.0,129249000.0,155593000.0,757926000.0,-253265000.0,1011191000.0,166123000.0,568733000.0,10484000.0,0.0,4402665000.0,171749000.0,,57200000.0,,,657263000.0,657263000.0,3516453000.0,3227230000.0,INCY,38104000.0,,,,,,28859000.0,,127419000.0,,,,,564385000.0,564385000.0,,,13567000.0,252284000.0,,,,,,9245000.0,289223000.0,,,,,,,,,,,,,,,,,,,,,,,,,,231885000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223338330.0,223338330.0,,39741000.0,4450145000.0,4740692000.0,3145660000.0,4450145000.0,4740692000.0,4740692000.0,4740692000.0,4740692000.0,26806000.0,26806000.0,-211963000.0,4925626000.0,223000.0,223000.0,0.0,1467567000.0,348794000.0,319303000.0,,,29491000.0,,1118773000.0,,,10250000.0,,111708000.0,648560000.0,493022000.0,155538000.0,155538000.0,6208259000.0,1943826000.0,175473000.0,170316000.0,290547000.0,134954000.0,155593000.0,774983000.0,-239144000.0,1014127000.0,144230000.0,571694000.0,10581000.0,0.0,4264433000.0,167136000.0,,35937000.0,,,637994000.0,637994000.0,3423366000.0,3131123000.0,INCY,39741000.0,,,,,,29491000.0,,123781000.0,,,,,532507000.0,532507000.0,,,34534000.0,253088000.0,,,,,,10250000.0,292243000.0,,,,,,,,,,,,,,,,,,,,,,,,,,224474000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223061787.0,223061787.0,,40236000.0,4166317000.0,4462568000.0,2965522000.0,4166317000.0,4462568000.0,4462568000.0,4462568000.0,4462568000.0,20942000.0,20942000.0,-415511000.0,4856914000.0,223000.0,223000.0,0.0,1335055000.0,328944000.0,299245000.0,,,29699000.0,,1006111000.0,,,10537000.0,,84717000.0,523013000.0,467380000.0,55633000.0,55633000.0,5797623000.0,1825990000.0,139125000.0,128313000.0,296251000.0,140658000.0,155593000.0,767550000.0,-225676000.0,993226000.0,117805000.0,567863000.0,10484000.0,0.0,3971633000.0,194257000.0,,40876000.0,,,623788000.0,623788000.0,3112712000.0,2821051000.0,INCY,40236000.0,,,,,,29699000.0,,167091000.0,,,,,494751000.0,494751000.0,,,53408000.0,243666000.0,,,,,,10537000.0,291661000.0,,,,,,,,,,,,,,,,,,,,,,,,,,220753000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65604835.0,77804835.0,1443000000.0,1881000000.0,2481000000.0,5648000000.0,1842000000.0,2481000000.0,3767000000.0,5507000000.0,3825000000.0,3767000000.0,-1062000000.0,-1062000000.0,4818000000.0,1146000000.0,1000000.0,1000000.0,0.0,3494000000.0,2211000000.0,471000000.0,,,1740000000.0,1740000000.0,1283000000.0,,,141000000.0,141000000.0,,1142000000.0,483000000.0,659000000.0,659000000.0,7319000000.0,4194000000.0,574000000.0,,1286000000.0,376000000.0,910000000.0,2334000000.0,-3444000000.0,5778000000.0,,,,,3125000000.0,,,1344000000.0,852000000.0,492000000.0,1284000000.0,1128000000.0,445000000.0,438000000.0,INGR,,58000000.0,,,,,,,,125000000.0,,,,,,,,,,,,,173000000.0,12200000.0,,7000000.0,,1179000000.0,,-17000000.0,16000000.0,,,,,,,,,,,,,,,52000000.0,,,,,43000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65239000.0,77811000.0,1787000000.0,2401000000.0,2290000000.0,5781000000.0,1627000000.0,2290000000.0,3593000000.0,5333000000.0,3650000000.0,3593000000.0,-1056000000.0,-1056000000.0,4654000000.0,1146000000.0,1000000.0,1000000.0,0.0,3992000000.0,2220000000.0,90000000.0,117000000.0,117000000.0,1897000000.0,1740000000.0,1772000000.0,,,504000000.0,448000000.0,121000000.0,1096000000.0,221000000.0,875000000.0,778000000.0,7642000000.0,4243000000.0,570000000.0,,1303000000.0,385000000.0,918000000.0,2370000000.0,-3428000000.0,5798000000.0,4767000000.0,853000000.0,178000000.0,0.0,3399000000.0,,,1450000000.0,926000000.0,524000000.0,1279000000.0,1145000000.0,409000000.0,401000000.0,INGR,213000000.0,57000000.0,,,116000000.0,,157000000.0,,51000000.0,121000000.0,46000000.0,,,,,,,,,,,,154000000.0,12572000.0,56000000.0,8000000.0,,1207000000.0,116000000.0,-20000000.0,327000000.0,,,,,51000000.0,,,,-20000000.0,1299000000.0,,,,,261000000.0,,,,,55000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65187701.0,77810875.0,2071000000.0,2406000000.0,2117000000.0,5819000000.0,1621000000.0,2117000000.0,3413000000.0,5353000000.0,3467000000.0,3413000000.0,-1144000000.0,-1144000000.0,4575000000.0,1143000000.0,1000000.0,1000000.0,0.0,4082000000.0,2414000000.0,474000000.0,,,1940000000.0,1940000000.0,1668000000.0,,,466000000.0,466000000.0,,1202000000.0,,,,7549000000.0,4260000000.0,563000000.0,,1296000000.0,,,2401000000.0,-3455000000.0,5856000000.0,,,,,3289000000.0,,,1502000000.0,945000000.0,557000000.0,1380000000.0,1397000000.0,341000000.0,335000000.0,INGR,,54000000.0,,,,,,,,133000000.0,,,,,,,,,,,,,,12623174.0,,6000000.0,,1211000000.0,,-17000000.0,333000000.0,,,,,,,,,-17000000.0,1397000000.0,,,,,66000000.0,,,,,49000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66122670.0,77810875.0,2204000000.0,2461000000.0,2109000000.0,5881000000.0,1591000000.0,2109000000.0,3420000000.0,5359000000.0,3475000000.0,3420000000.0,-1119000000.0,-1119000000.0,4469000000.0,1142000000.0,1000000.0,1000000.0,0.0,4125000000.0,2405000000.0,466000000.0,,,1939000000.0,1939000000.0,1720000000.0,,,522000000.0,522000000.0,,1198000000.0,,,,7600000000.0,4289000000.0,564000000.0,,1311000000.0,,,2414000000.0,-3434000000.0,5848000000.0,,,,,3311000000.0,,,1618000000.0,998000000.0,620000000.0,1366000000.0,1383000000.0,263000000.0,257000000.0,INGR,,55000000.0,,,,,,,,132000000.0,,,,,,,,,,,,,,11688205.0,,6000000.0,,1116000000.0,,-17000000.0,390000000.0,,,,,,,,,-17000000.0,1383000000.0,,,,,64000000.0,,,,,43000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65971241.0,77810875.0,2423000000.0,2639000000.0,2004000000.0,5940000000.0,1510000000.0,2004000000.0,3301000000.0,5239000000.0,3365000000.0,3301000000.0,-1098000000.0,-1098000000.0,4354000000.0,1133000000.0,1000000.0,1000000.0,0.0,4280000000.0,2388000000.0,450000000.0,,,1938000000.0,1938000000.0,1892000000.0,,,701000000.0,701000000.0,,1191000000.0,,,,7645000000.0,4243000000.0,549000000.0,,1297000000.0,,,2397000000.0,-3369000000.0,5766000000.0,,,,,3402000000.0,,,1663000000.0,998000000.0,665000000.0,1455000000.0,1276000000.0,221000000.0,216000000.0,INGR,,64000000.0,,,,,,,,204000000.0,,,,,,,,,,,,,198000000.0,11839634.0,,5000000.0,,1127000000.0,,-19000000.0,497000000.0,,,,,,,,,-19000000.0,1474000000.0,,,,,63000000.0,,,,,38000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4228000000.0,4228000000.0,42199000000.0,49278000000.0,73410000000.0,154868000000.0,15216000000.0,73410000000.0,105590000000.0,152568000000.0,109965000000.0,105590000000.0,-215000000.0,-215000000.0,69156000000.0,,36649000000.0,36649000000.0,0.0,81607000000.0,53554000000.0,6576000000.0,,,46978000000.0,46978000000.0,28053000000.0,2900000000.0,,2300000000.0,2300000000.0,3655000000.0,19210000000.0,9525000000.0,9685000000.0,8578000000.0,191572000000.0,148303000000.0,13647000000.0,5829000000.0,32180000000.0,4589000000.0,27591000000.0,96647000000.0,-98010000000.0,194657000000.0,100033000000.0,,,51182000000.0,43269000000.0,3706000000.0,,11127000000.0,3758000000.0,1166000000.0,3402000000.0,3402000000.0,25034000000.0,7079000000.0,INTC,,4375000000.0,,,,,,,-12000000.0,2300000000.0,1107000000.0,,,,,,,43442000000.0,,,,6203000000.0,,0.0,,17955000000.0,,,,,,5824000000.0,5824000000.0,,,,,1107000000.0,,,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4216000000.0,4216000000.0,41258000000.0,48879000000.0,69252000000.0,150692000000.0,15197000000.0,69252000000.0,101813000000.0,148404000000.0,105686000000.0,101813000000.0,-861000000.0,-861000000.0,67021000000.0,,35653000000.0,35653000000.0,,83151000000.0,54537000000.0,7946000000.0,,,46591000000.0,46591000000.0,28614000000.0,,,2288000000.0,2288000000.0,3115000000.0,23211000000.0,12430000000.0,10781000000.0,8669000000.0,188837000000.0,145026000000.0,13413000000.0,5700000000.0,32561000000.0,4970000000.0,27591000000.0,93352000000.0,-97122000000.0,190474000000.0,,,,,43811000000.0,4472000000.0,,11466000000.0,3922000000.0,1278000000.0,2843000000.0,2843000000.0,25030000000.0,7621000000.0,INTC,,3873000000.0,,,,,,,,,2112000000.0,,,,,,,,,,,6266000000.0,,,,17409000000.0,,,,,,5695000000.0,5695000000.0,,,,,2112000000.0,,,,,,5000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4188000000.0,4188000000.0,40697000000.0,49046000000.0,68253000000.0,150063000000.0,16176000000.0,68253000000.0,101017000000.0,147352000000.0,104471000000.0,101017000000.0,-544000000.0,-544000000.0,67231000000.0,,34330000000.0,34330000000.0,,81158000000.0,53978000000.0,7643000000.0,,,46335000000.0,46335000000.0,27180000000.0,,,2711000000.0,2711000000.0,2887000000.0,21582000000.0,10656000000.0,10926000000.0,8757000000.0,185629000000.0,142273000000.0,12671000000.0,5893000000.0,32764000000.0,5173000000.0,27591000000.0,90945000000.0,-95781000000.0,186726000000.0,,,,,43356000000.0,4119000000.0,,11984000000.0,4062000000.0,1284000000.0,2996000000.0,2996000000.0,24257000000.0,8349000000.0,INTC,,3454000000.0,,,,,,,,,2169000000.0,,,,,,,,,,,6638000000.0,,,,15908000000.0,,,,,,5884000000.0,5884000000.0,,,,,2169000000.0,,,,,,9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4171000000.0,4171000000.0,42041000000.0,50273000000.0,64901000000.0,148332000000.0,20921000000.0,64901000000.0,98059000000.0,146895000000.0,100403000000.0,98059000000.0,-419000000.0,-419000000.0,65649000000.0,,32829000000.0,32829000000.0,,84900000000.0,57507000000.0,4840000000.0,,,48836000000.0,48836000000.0,27393000000.0,,,1437000000.0,1437000000.0,2497000000.0,23459000000.0,11330000000.0,12129000000.0,8083000000.0,185303000000.0,136989000000.0,12068000000.0,6029000000.0,33158000000.0,5567000000.0,27591000000.0,85734000000.0,-94550000000.0,180284000000.0,,,,,48314000000.0,3940000000.0,,12993000000.0,4220000000.0,1358000000.0,3847000000.0,3847000000.0,27534000000.0,8232000000.0,INTC,,2344000000.0,,3831000000.0,,,,,,,4046000000.0,,,,,,,,,,,7415000000.0,,,,19302000000.0,,,,,,6019000000.0,6019000000.0,,,,,4046000000.0,,,,,,10000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280025000.0,280025000.0,4476000000.0,6504000000.0,-2975000000.0,22858000000.0,1084000000.0,-2975000000.0,16908000000.0,22858000000.0,16908000000.0,16908000000.0,-60000000.0,,15140000000.0,,19739000000.0,19739000000.0,0.0,12780000000.0,6564000000.0,31000000.0,,,6423000000.0,5950000000.0,6216000000.0,4462000000.0,4277000000.0,81000000.0,,547000000.0,931000000.0,84000000.0,847000000.0,789000000.0,29688000000.0,22388000000.0,501000000.0,128000000.0,19883000000.0,6104000000.0,13779000000.0,1493000000.0,,1493000000.0,,,,,7300000000.0,345000000.0,3390000000.0,,,,2076000000.0,928000000.0,1489000000.0,1474000000.0,INTU,554000000.0,,,104000000.0,6000000.0,3000000.0,473000000.0,,94000000.0,,58000000.0,,,383000000.0,383000000.0,,,,1493000000.0,,,,,,81000000.0,15000000.0,,17911000000.0,3000000.0,,,,,,,,,1000000.0,,,,,,,,,,,,126000000.0,,101000000.0,84000000.0,,,,,,,1022000000.0,,,,,,,,,,,,,,,,,,,,,,
