Tax Effect Of Unusual Items,Tax Rate For Calcs,Normalized EBITDA,Net Income From Continuing Operation Net Minority Interest,Reconciled Depreciation,Reconciled Cost Of Revenue,EBITDA,EBIT,Net Interest Income,Interest Expense,Interest Income,Normalized Income,Net Income From Continuing And Discontinued Operation,Total Expenses,Total Operating Income As Reported,Diluted Average Shares,Basic Average Shares,Diluted EPS,Basic EPS,Diluted NI Availto Com Stockholders,Net Income Common Stockholders,Net Income,Net Income Including Noncontrolling Interests,Net Income Continuous Operations,Tax Provision,Pretax Income,Other Income Expense,Other Non Operating Income Expenses,Net Non Operating Interest Income Expense,Interest Expense Non Operating,Interest Income Non Operating,Operating Income,Operating Expense,Research And Development,Selling General And Administration,Gross Profit,Cost Of Revenue,Total Revenue,Operating Revenue,Symbol,Total Unusual Items,Total Unusual Items Excluding Goodwill,Minority Interests,Special Income Charges,Gain On Sale Of Ppe,Restructuring And Mergern Acquisition,Earnings From Equity Interest,Gain On Sale Of Security,Other Operating Expenses,Depreciation Amortization Depletion Income Statement,Depreciation And Amortization In Income Statement,Rent Expense Supplemental,Average Dilution Earnings,Other Special Charges,Impairment Of Capital Assets,Selling And Marketing Expense,Otherunder Preferred Stock Dividend,Amortization,Amortization Of Intangibles Income Statement,Preferred Stock Dividends,Earnings From Equity Interest Net Of Tax,General And Administrative Expense,Other Gand A,Net Income Discontinuous Operations,Gain On Sale Of Business,Write Off,Salaries And Wages,Total Other Finance Cost,Other Taxes,Provision For Doubtful Accounts,Depreciation Income Statement,Insurance And Claims,Rent And Landing Fees,Excise Taxes,Depletion Income Statement,Securities Amortization
-7998000.0,0.129,1272000000.0,460000000.0,563000000.0,2586000000.0,1210000000.0,647000000.0,-108000000.0,118000000.0,10000000.0,514002000.0,460000000.0,4132000000.0,628000000.0,285645000.0,284292000.0,1.53,1.54,438000000.0,438000000.0,460000000.0,460000000.0,460000000.0,68000000.0,529000000.0,-54000000.0,8000000.0,-108000000.0,118000000.0,10000000.0,689000000.0,1546000000.0,337000000.0,1205000000.0,2235000000.0,2586000000.0,4821000000.0,4821000000.0,BDX,-62000000.0,-62000000.0,,-62000000.0,,62000000.0,,,4000000.0,,,,,,,,,,,23000000.0,,,,0.0,,,,,,,,,,,,
-4408800.0,0.264,398900000.0,124200000.0,116400000.0,422000000.0,382200000.0,265800000.0,-27700000.0,27700000.0,,136491200.0,124200000.0,1904600000.0,129300000.0,519200000.0,518400000.0,0.23,0.23,117000000.0,117000000.0,124200000.0,175300000.0,175300000.0,62800000.0,238100000.0,17600000.0,9900000.0,-27700000.0,27700000.0,,248200000.0,1450800000.0,,1211100000.0,1699000000.0,453800000.0,2152800000.0,2140200000.0,BEN,-16700000.0,-16700000.0,-51100000.0,-118900000.0,,118900000.0,24400000.0,102200000.0,155100000.0,84600000.0,84600000.0,76200000.0,,,,484300000.0,7200000.0,84600000.0,84600000.0,,,726800000.0,195100000.0,,,,455500000.0,,,,,,76200000.0,,,
-14441400.0,0.226,525400000.0,251300000.0,111500000.0,345200000.0,461500000.0,350000000.0,-18800000.0,18800000.0,,300758600.0,251300000.0,1642900000.0,206500000.0,487900000.0,487000000.0,0.5,0.5,241600000.0,241600000.0,251300000.0,256300000.0,256300000.0,74900000.0,331200000.0,1800000.0,8800000.0,-18800000.0,18800000.0,,348200000.0,1272000000.0,,1055200000.0,1620200000.0,370900000.0,1991100000.0,1981100000.0,BEN,-63900000.0,-63900000.0,-5000000.0,-141700000.0,,141700000.0,56900000.0,77800000.0,131000000.0,85800000.0,85800000.0,66700000.0,,,,400800000.0,9700000.0,85800000.0,85800000.0,,,654400000.0,132000000.0,,,,455700000.0,,,,,,66700000.0,,,
14327036.599764,0.177096,479500000.0,295500000.0,112500000.0,800300000.0,560400000.0,447900000.0,-24400000.0,24400000.0,,228927036.599764,295500000.0,1647800000.0,338300000.0,490000000.0,489200000.0,0.58,0.58,284500000.0,284500000.0,295500000.0,348500000.0,348500000.0,75000000.0,423500000.0,109600000.0,16700000.0,-24400000.0,24400000.0,,338300000.0,821500000.0,,606700000.0,1159800000.0,826300000.0,1986100000.0,1978000000.0,BEN,80900000.0,80900000.0,-53000000.0,,,,12000000.0,80900000.0,128300000.0,86500000.0,86500000.0,57800000.0,,,,411100000.0,11000000.0,86500000.0,86500000.0,,,195600000.0,137800000.0,,,,,,,,,,57800000.0,,,
11562100.0,0.253,432100000.0,227500000.0,110800000.0,815800000.0,477800000.0,367000000.0,-34900000.0,34900000.0,,193362100.0,227500000.0,1654100000.0,314900000.0,491400000.0,490700000.0,0.44,0.44,217300000.0,217300000.0,227500000.0,248000000.0,248000000.0,84100000.0,332100000.0,52100000.0,14100000.0,-34900000.0,34900000.0,,314900000.0,812900000.0,,600200000.0,1127800000.0,841200000.0,1969000000.0,1956200000.0,BEN,45700000.0,45700000.0,-20500000.0,,,,-7700000.0,45700000.0,127300000.0,85400000.0,85400000.0,56900000.0,,,,406800000.0,10200000.0,85400000.0,85400000.0,,,193400000.0,136500000.0,,,,,,,,,,56900000.0,,,
20675600.0,0.254,431900000.0,194200000.0,113800000.0,369300000.0,513300000.0,399500000.0,-33500000.0,33500000.0,,133475600.0,194200000.0,1640900000.0,255100000.0,491400000.0,490700000.0,0.38,0.38,185200000.0,185200000.0,194200000.0,273100000.0,273100000.0,92900000.0,366000000.0,113200000.0,11200000.0,-33500000.0,33500000.0,,286300000.0,1243800000.0,,1029800000.0,1530100000.0,397100000.0,1927200000.0,1918000000.0,BEN,81400000.0,81400000.0,-78900000.0,-31200000.0,,31200000.0,20600000.0,112600000.0,128000000.0,86000000.0,86000000.0,59700000.0,,,,406600000.0,9000000.0,86000000.0,86000000.0,,,623200000.0,144500000.0,,,,419000000.0,,,,,,59700000.0,,,
48000000.0,0.4,802000000.0,-56000000.0,502000000.0,634000000.0,922000000.0,420000000.0,-476000000.0,476000000.0,,-128000000.0,-56000000.0,1181000000.0,,291304348.0,291304348.0,-0.23,-0.23,-67000000.0,-67000000.0,-56000000.0,-70000000.0,-70000000.0,14000000.0,-56000000.0,109000000.0,22000000.0,-476000000.0,476000000.0,,311000000.0,547000000.0,,45000000.0,858000000.0,634000000.0,1492000000.0,1492000000.0,BEP,120000000.0,120000000.0,14000000.0,,,,-33000000.0,120000000.0,,502000000.0,502000000.0,,,,,,,,,11000000.0,,45000000.0,45000000.0,,,,,,,,502000000.0,,,,,
-2000000.0,0.4,1135000000.0,14000000.0,517000000.0,611000000.0,1130000000.0,613000000.0,-354000000.0,461000000.0,,17000000.0,14000000.0,1178000000.0,,287164340.0,287164340.0,0.01,0.01,4000000.0,4000000.0,14000000.0,264000000.0,264000000.0,-112000000.0,152000000.0,361000000.0,226000000.0,-354000000.0,461000000.0,,145000000.0,567000000.0,,50000000.0,712000000.0,611000000.0,1323000000.0,1323000000.0,BEP,-5000000.0,-5000000.0,-250000000.0,,,,140000000.0,70000000.0,,517000000.0,517000000.0,,,,,,,,,10000000.0,,50000000.0,50000000.0,,,,,,,,517000000.0,,,,,
45200000.0,0.4,750000000.0,-30000000.0,448000000.0,496000000.0,863000000.0,415000000.0,-370000000.0,370000000.0,,-97800000.0,-30000000.0,987000000.0,,292857143.0,292857143.0,-0.14,-0.14,-41000000.0,-41000000.0,-30000000.0,24000000.0,24000000.0,21000000.0,45000000.0,223000000.0,110000000.0,-370000000.0,370000000.0,,192000000.0,491000000.0,,43000000.0,683000000.0,496000000.0,1179000000.0,1179000000.0,BEP,113000000.0,113000000.0,-54000000.0,,,,0.0,113000000.0,,448000000.0,448000000.0,,,,,,,,,11000000.0,,43000000.0,43000000.0,,,,,,,,448000000.0,,,,,
17100000.0,0.111765,877000000.0,-18000000.0,458000000.0,425000000.0,1030000000.0,572000000.0,-402000000.0,402000000.0,,-153900000.0,-18000000.0,938000000.0,,280000000.0,280000000.0,-0.1,-0.1,-28000000.0,-28000000.0,-18000000.0,151000000.0,151000000.0,19000000.0,170000000.0,305000000.0,139000000.0,-402000000.0,402000000.0,,267000000.0,513000000.0,,55000000.0,780000000.0,425000000.0,1205000000.0,1205000000.0,BEP,153000000.0,153000000.0,-169000000.0,,,,13000000.0,153000000.0,,458000000.0,458000000.0,,,,,,,,,10000000.0,,55000000.0,55000000.0,,,,,,,,458000000.0,,,,,
17520000.0,0.12,878000000.0,-16000000.0,429000000.0,401000000.0,1024000000.0,595000000.0,-394000000.0,394000000.0,,-144480000.0,-16000000.0,887000000.0,,288888889.0,288888889.0,-0.09,-0.09,-26000000.0,-26000000.0,-16000000.0,177000000.0,177000000.0,24000000.0,201000000.0,151000000.0,-28000000.0,-394000000.0,394000000.0,,444000000.0,486000000.0,,57000000.0,930000000.0,401000000.0,1331000000.0,1331000000.0,BEP,146000000.0,146000000.0,-193000000.0,,,,33000000.0,146000000.0,,429000000.0,429000000.0,,,,,,,,,10000000.0,,57000000.0,57000000.0,,,,,,,,429000000.0,,,,,
0.0,0.281,,135000000.0,23000000.0,,,,1052000000.0,248000000.0,1300000000.0,135000000.0,134000000.0,,,49700000.0,49500000.0,2.7,2.71,134000000.0,134000000.0,134000000.0,134000000.0,135000000.0,53000000.0,188000000.0,,,,,,,,,241000000.0,,,991000000.0,991000000.0,BFH,,,,,,,,,,23000000.0,23000000.0,,,,,28000000.0,,,,,,213000000.0,,-1000000.0,,,213000000.0,,,,,,,,,
0.0,0.21,,44000000.0,24000000.0,,,,1075000000.0,238000000.0,1313000000.0,44000000.0,43000000.0,,,,,,,43000000.0,43000000.0,43000000.0,43000000.0,44000000.0,-26000000.0,18000000.0,,,,,,,,,266000000.0,,,1017000000.0,1017000000.0,BFH,,,,,,,,,,24000000.0,24000000.0,,,,,46000000.0,,,,,,220000000.0,,-1000000.0,,,220000000.0,,,,,,,,,
0.0,0.23,,173000000.0,23000000.0,,,,1082000000.0,219000000.0,1301000000.0,173000000.0,171000000.0,,,50100000.0,49900000.0,3.42,3.44,171000000.0,171000000.0,171000000.0,171000000.0,173000000.0,52000000.0,225000000.0,,,,,,,,,246000000.0,,,1031000000.0,1031000000.0,BFH,0.0,0.0,,0.0,,,,,,23000000.0,23000000.0,,,,,36000000.0,,,,,,210000000.0,,-2000000.0,,,210000000.0,,,,,,,,,
0.0,0.26,,64000000.0,35000000.0,,,,992000000.0,205000000.0,1197000000.0,64000000.0,48000000.0,,,50300000.0,50100000.0,0.95,0.95,48000000.0,48000000.0,48000000.0,48000000.0,64000000.0,22000000.0,86000000.0,,,,,,,,,257000000.0,,,952000000.0,952000000.0,BFH,0.0,0.0,,0.0,,,,,,35000000.0,35000000.0,,,,,40000000.0,,,,,,217000000.0,,-16000000.0,,,217000000.0,,,,,,,,,
0.0,0.287,,455000000.0,34000000.0,,,,1117000000.0,218000000.0,1335000000.0,455000000.0,455000000.0,,,50100000.0,50000000.0,9.08,9.1,455000000.0,455000000.0,455000000.0,455000000.0,455000000.0,183000000.0,638000000.0,,,,,,,,,259000000.0,,,1295000000.0,1295000000.0,BFH,230000000.0,230000000.0,,230000000.0,,,,,,34000000.0,34000000.0,,,-230000000.0,,39000000.0,,,,,,220000000.0,,0.0,,,220000000.0,,,,,,,,,
-24731707.317073,0.317073,667000000.0,244000000.0,112000000.0,12541000000.0,589000000.0,477000000.0,-66000000.0,108000000.0,42000000.0,297268292.682927,244000000.0,12980000000.0,,145000000.0,141582461.0,1.68,1.723377,244000000.0,244000000.0,244000000.0,252000000.0,252000000.0,117000000.0,369000000.0,-2000000.0,68000000.0,-66000000.0,108000000.0,42000000.0,437000000.0,439000000.0,,439000000.0,876000000.0,12541000000.0,13417000000.0,13417000000.0,BG,-78000000.0,-78000000.0,-8000000.0,,,,8000000.0,-78000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20928327.645051,0.249147,1071000000.0,616000000.0,134000000.0,13682000000.0,1155000000.0,1021000000.0,-115000000.0,142000000.0,27000000.0,552928327.645051,616000000.0,14177000000.0,,,,,,616000000.0,616000000.0,616000000.0,660000000.0,660000000.0,219000000.0,879000000.0,235000000.0,94000000.0,-115000000.0,142000000.0,27000000.0,759000000.0,495000000.0,,495000000.0,1254000000.0,13682000000.0,14936000000.0,14936000000.0,BG,84000000.0,84000000.0,-44000000.0,,,,57000000.0,84000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-10652087.475149,0.22664,792000000.0,373000000.0,109000000.0,13182000000.0,745000000.0,636000000.0,-95000000.0,133000000.0,38000000.0,409347912.524851,373000000.0,13629000000.0,,151216856.0,149195908.0,2.47,2.5,373000000.0,373000000.0,373000000.0,389000000.0,389000000.0,114000000.0,503000000.0,,8000000.0,-95000000.0,133000000.0,38000000.0,598000000.0,447000000.0,,447000000.0,1045000000.0,13182000000.0,14227000000.0,14227000000.0,BG,-47000000.0,-47000000.0,-16000000.0,,,,39000000.0,-47000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-15801692.86578,0.23942,1128000000.0,622000000.0,106000000.0,13684000000.0,1062000000.0,956000000.0,-89000000.0,129000000.0,40000000.0,672198307.13422,622000000.0,14104000000.0,,152179404.0,150609139.0,4.09,4.13,622000000.0,622000000.0,622000000.0,629000000.0,629000000.0,198000000.0,827000000.0,-29000000.0,12000000.0,-89000000.0,129000000.0,40000000.0,945000000.0,420000000.0,,420000000.0,1365000000.0,13684000000.0,15049000000.0,15049000000.0,BG,-66000000.0,-66000000.0,-7000000.0,,,,25000000.0,-66000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10649643.705463,0.21734,1007000000.0,632000000.0,102000000.0,14147000000.0,1056000000.0,954000000.0,-69000000.0,112000000.0,43000000.0,593649643.705463,632000000.0,14500000000.0,,152263992.0,150079448.0,4.15,4.21,632000000.0,632000000.0,632000000.0,659000000.0,659000000.0,183000000.0,842000000.0,83000000.0,15000000.0,-69000000.0,112000000.0,43000000.0,828000000.0,353000000.0,,353000000.0,1181000000.0,14147000000.0,15328000000.0,15328000000.0,BG,49000000.0,49000000.0,-27000000.0,,,,19000000.0,49000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-6800000.0,0.4,623000000.0,-64000000.0,320000000.0,594000000.0,606000000.0,286000000.0,-346000000.0,355000000.0,9000000.0,-53800000.0,-64000000.0,1859000000.0,281000000.0,366800000.0,366800000.0,-0.17,-0.17,-64000000.0,-64000000.0,-64000000.0,-77000000.0,-77000000.0,8000000.0,-69000000.0,-17000000.0,,-346000000.0,355000000.0,9000000.0,294000000.0,1219000000.0,151000000.0,794000000.0,1513000000.0,640000000.0,2153000000.0,2129000000.0,BHC,-17000000.0,-17000000.0,13000000.0,-2000000.0,4000000.0,10000000.0,,-15000000.0,,274000000.0,274000000.0,,,-5000000.0,1000000.0,,,274000000.0,274000000.0,,,,,,,,,,,,,,,,,
-61600000.0,0.4,839000000.0,-39000000.0,329000000.0,658000000.0,685000000.0,356000000.0,-356000000.0,363000000.0,7000000.0,53400000.0,-39000000.0,1905000000.0,362000000.0,354545455.0,354545455.0,-0.11,-0.11,-39000000.0,-39000000.0,-39000000.0,-47000000.0,-47000000.0,40000000.0,-7000000.0,-154000000.0,0.0,-356000000.0,363000000.0,7000000.0,503000000.0,1200000000.0,152000000.0,766000000.0,1703000000.0,705000000.0,2408000000.0,2382000000.0,BHC,-154000000.0,-154000000.0,8000000.0,-140000000.0,-1000000.0,47000000.0,,-14000000.0,,282000000.0,282000000.0,,,1000000.0,37000000.0,,,282000000.0,282000000.0,,,,,,,,,,,,,,,,,
-194800000.0,0.4,801000000.0,-378000000.0,301000000.0,575000000.0,314000000.0,13000000.0,-333000000.0,339000000.0,6000000.0,-85800000.0,-378000000.0,1744000000.0,14000000.0,365400000.0,365400000.0,-1.03,-1.03,-378000000.0,-378000000.0,-378000000.0,-382000000.0,-382000000.0,56000000.0,-326000000.0,-487000000.0,,-333000000.0,339000000.0,6000000.0,494000000.0,1121000000.0,153000000.0,715000000.0,1615000000.0,623000000.0,2238000000.0,2213000000.0,BHC,-487000000.0,-487000000.0,4000000.0,-480000000.0,5000000.0,55000000.0,,-7000000.0,,253000000.0,253000000.0,,,24000000.0,406000000.0,,,253000000.0,253000000.0,,,,,,,,,,,,,,,,,
4000000.0,0.4,703000000.0,26000000.0,315000000.0,603000000.0,713000000.0,398000000.0,-312000000.0,319000000.0,7000000.0,20000000.0,26000000.0,1785000000.0,412000000.0,367100000.0,364800000.0,0.07,0.07,26000000.0,26000000.0,26000000.0,27000000.0,27000000.0,52000000.0,79000000.0,9000000.0,-1000000.0,-312000000.0,319000000.0,7000000.0,382000000.0,1136000000.0,156000000.0,711000000.0,1518000000.0,649000000.0,2167000000.0,2146000000.0,BHC,10000000.0,10000000.0,-1000000.0,31000000.0,-1000000.0,2000000.0,,-21000000.0,,269000000.0,269000000.0,,,-71000000.0,37000000.0,,,269000000.0,269000000.0,,,,,,,,,,,,,,,,,
-22400000.0,0.4,546000000.0,-201000000.0,319000000.0,536000000.0,490000000.0,171000000.0,-301000000.0,307000000.0,6000000.0,-167400000.0,-201000000.0,1723000000.0,175000000.0,363300000.0,363300000.0,-0.55,-0.55,-201000000.0,-201000000.0,-201000000.0,-209000000.0,-209000000.0,73000000.0,-136000000.0,-56000000.0,,-301000000.0,307000000.0,6000000.0,221000000.0,1141000000.0,143000000.0,725000000.0,1362000000.0,582000000.0,1944000000.0,1922000000.0,BHC,-56000000.0,-56000000.0,8000000.0,-46000000.0,0.0,41000000.0,,-10000000.0,,273000000.0,273000000.0,,,-8000000.0,13000000.0,,,273000000.0,273000000.0,,,,,,,,,,,,,,,,,
-112250000.0,0.25,4088000000.0,2599000000.0,,17418000000.0,3639000000.0,3639000000.0,1290000000.0,774000000.0,2064000000.0,2935750000.0,2599000000.0,29559000000.0,5392000000.0,353750000.0,351500000.0,6.8,6.88,1838000000.0,1882000000.0,2599000000.0,2961000000.0,2961000000.0,-96000000.0,2865000000.0,-3817000000.0,-398000000.0,1290000000.0,774000000.0,2064000000.0,5392000000.0,12141000000.0,6287000000.0,5854000000.0,17533000000.0,17418000000.0,34951000000.0,20804000000.0,BIDU,-449000000.0,-449000000.0,-362000000.0,,,,-2970000000.0,-449000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-4075314.830664,0.156743,9058000000.0,6681000000.0,,16294000000.0,9032000000.0,9032000000.0,1229000000.0,853000000.0,2082000000.0,6702924685.169336,6681000000.0,28173000000.0,6274000000.0,355750000.0,351750000.0,18.24,18.48,6681000000.0,6681000000.0,6681000000.0,6897000000.0,6897000000.0,1282000000.0,8179000000.0,676000000.0,1100000000.0,1229000000.0,853000000.0,2082000000.0,6274000000.0,11879000000.0,6101000000.0,5778000000.0,18153000000.0,16294000000.0,34447000000.0,21346000000.0,BIDU,-26000000.0,-26000000.0,-216000000.0,,,,-398000000.0,-26000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227013223.894209,0.193038,6220000000.0,5210000000.0,,16167000000.0,7396000000.0,7396000000.0,1131000000.0,817000000.0,1948000000.0,4261013223.894209,5210000000.0,28846000000.0,5210000000.0,354250000.0,350500000.0,14.16,14.32,5210000000.0,5210000000.0,5210000000.0,5309000000.0,5309000000.0,1270000000.0,6579000000.0,238000000.0,-555000000.0,1131000000.0,817000000.0,1948000000.0,5210000000.0,12679000000.0,6381000000.0,6298000000.0,17889000000.0,16167000000.0,34056000000.0,21081000000.0,BIDU,1176000000.0,1176000000.0,-99000000.0,,,,-383000000.0,1176000000.0,,,,,,,,,,,,,,6492000000.0,5852000000.0,,,,640000000.0,,,,,,,,,
-16694125.412541,0.157492,8485000000.0,5825000000.0,,15152000000.0,8379000000.0,8379000000.0,1111000000.0,804000000.0,1915000000.0,5914305874.587459,5825000000.0,26164000000.0,4980000000.0,354625000.0,349750000.0,15.92,16.16,5825000000.0,5825000000.0,5825000000.0,6382000000.0,6382000000.0,1193000000.0,7575000000.0,1484000000.0,1638000000.0,1111000000.0,804000000.0,1915000000.0,4980000000.0,11012000000.0,5423000000.0,5589000000.0,15992000000.0,15152000000.0,31144000000.0,17972000000.0,BIDU,-106000000.0,-106000000.0,-557000000.0,,,,-48000000.0,-106000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-7931000.0,0.154,733000000.0,393400000.0,147500000.0,473000000.0,681500000.0,534000000.0,-51800000.0,69200000.0,17400000.0,436969000.0,393400000.0,1720500000.0,,145900000.0,145200000.0,2.7,2.71,393400000.0,393400000.0,393400000.0,393400000.0,393400000.0,71400000.0,464800000.0,-53400000.0,-1900000.0,-51800000.0,69200000.0,17400000.0,570000000.0,1178300000.0,452900000.0,581500000.0,1748300000.0,542200000.0,2290500000.0,1896500000.0,BIIB,-51500000.0,-51500000.0,0.0,-11500000.0,,11500000.0,,-40000000.0,65600000.0,78300000.0,78300000.0,,,,,,,78300000.0,78300000.0,,,,,,,,,,,,,,,,,
-17572016.460905,0.146433,623200000.0,249700000.0,140100000.0,554800000.0,503200000.0,363100000.0,-47700000.0,71500000.0,23800000.0,352127983.539095,249700000.0,1928600000.0,,145700000.0,144900000.0,1.71,1.72,249700000.0,249700000.0,249700000.0,248900000.0,248900000.0,42700000.0,291600000.0,-118400000.0,1600000.0,-47700000.0,71500000.0,23800000.0,457700000.0,1310300000.0,570900000.0,608500000.0,1768000000.0,618300000.0,2386300000.0,2268200000.0,BIIB,-120000000.0,-120000000.0,800000.0,-98800000.0,0.0,98800000.0,,-21200000.0,54300000.0,76600000.0,76600000.0,,,,,,,76600000.0,76600000.0,,0.0,,,,0.0,,,,,,,,,,,
-84987000.0,0.21,452300000.0,-68100000.0,125000000.0,595500000.0,47600000.0,-77400000.0,32100000.0,63800000.0,95900000.0,251613000.0,-68100000.0,2295500000.0,,144800000.0,144800000.0,-0.47,-0.47,-68100000.0,-68100000.0,-68100000.0,-68300000.0,-68300000.0,-72900000.0,-141200000.0,-408100000.0,-3400000.0,32100000.0,63800000.0,95900000.0,234800000.0,1635900000.0,736300000.0,788200000.0,1870700000.0,659600000.0,2530300000.0,2226100000.0,BIIB,-404700000.0,-404700000.0,200000.0,-76000000.0,0.0,76000000.0,,-328700000.0,50500000.0,60900000.0,60900000.0,,,,,,,60900000.0,60900000.0,,0.0,,,,0.0,,,,,,,,,,,
10092600.0,0.162,812300000.0,591600000.0,117400000.0,528200000.0,874600000.0,757200000.0,26800000.0,49100000.0,75900000.0,539392600.0,591600000.0,1834700000.0,,145500000.0,144700000.0,4.07,4.09,591600000.0,591600000.0,591600000.0,593300000.0,593300000.0,114800000.0,708100000.0,60000000.0,-2300000.0,26800000.0,49100000.0,75900000.0,621300000.0,1242000000.0,584200000.0,548000000.0,1863300000.0,592700000.0,2456000000.0,2258500000.0,BIIB,62300000.0,62300000.0,-1700000.0,-34400000.0,,34400000.0,,96700000.0,56900000.0,52900000.0,52900000.0,,,,,,,52900000.0,52900000.0,,0.0,548000000.0,499600000.0,,0.0,,48400000.0,,,,,,,,,
-11368000.0,0.116,711100000.0,387900000.0,112300000.0,600700000.0,613100000.0,500800000.0,18400000.0,62500000.0,80900000.0,474532000.0,387900000.0,1945700000.0,,145200000.0,144400000.0,2.67,2.69,387900000.0,387900000.0,387900000.0,387600000.0,387600000.0,50700000.0,438300000.0,-97400000.0,600000.0,18400000.0,62500000.0,80900000.0,517300000.0,1282900000.0,570600000.0,605000000.0,1800200000.0,662800000.0,2463000000.0,2063500000.0,BIIB,-98000000.0,-98000000.0,300000.0,-9600000.0,,9600000.0,,-88400000.0,57100000.0,50200000.0,50200000.0,,,,,,,50200000.0,50200000.0,,0.0,,,,,,,,,,,,,,,
92416958.0,0.218,116524000.0,383916000.0,37100000.0,284854000.0,540455000.0,503355000.0,21723000.0,12277000.0,34000000.0,52401958.0,383916000.0,566112000.0,44708000.0,28537000.0,28518000.0,13.45,13.46,383916000.0,383916000.0,383916000.0,383916000.0,383916000.0,107162000.0,491078000.0,424631000.0,700000.0,21723000.0,12277000.0,34000000.0,44708000.0,281258000.0,66375000.0,214883000.0,325966000.0,284854000.0,610820000.0,610820000.0,BIO,423931000.0,423931000.0,,,,,,423931000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60365567.218809,0.183673,149295000.0,349708000.0,37200000.0,314821000.0,477953000.0,440753000.0,4439000.0,12361000.0,16800000.0,81415567.218809,349708000.0,585867000.0,95317000.0,28815000.0,28792000.0,12.14,12.15,349708000.0,349708000.0,349708000.0,349708000.0,349708000.0,78684000.0,428392000.0,328593000.0,-65000.0,4439000.0,12361000.0,16800000.0,95317000.0,271046000.0,63899000.0,207147000.0,366363000.0,314821000.0,681184000.0,681184000.0,BIO,328658000.0,328658000.0,,0.0,,,,328658000.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
9113625.0,0.225,146295000.0,106257000.0,37300000.0,296441000.0,186800000.0,149500000.0,4902000.0,12398000.0,17300000.0,74865625.0,106257000.0,541175000.0,90949000.0,29223000.0,29102000.0,3.64,3.65,106257000.0,106257000.0,106257000.0,106257000.0,106257000.0,30845000.0,137102000.0,41251000.0,746000.0,4902000.0,12398000.0,17300000.0,90949000.0,244734000.0,43535000.0,201199000.0,335683000.0,296441000.0,632124000.0,632124000.0,BIO,40505000.0,40505000.0,,2500000.0,,,,38005000.0,,,,,,,,,,,,,,,,,2500000.0,,,,,,,,,,,
-358872525.0,0.225,142705000.0,-1162251000.0,35800000.0,318627000.0,-1452284000.0,-1488084000.0,4157000.0,12343000.0,16500000.0,73865475.0,-1162251000.0,591493000.0,89617000.0,29355000.0,29355000.0,-39.59,-39.59,-1162251000.0,-1162251000.0,-1162251000.0,-1162251000.0,-1162251000.0,-338176000.0,-1500427000.0,-1594189000.0,800000.0,4157000.0,12343000.0,16500000.0,89617000.0,272866000.0,65042000.0,207824000.0,362483000.0,318627000.0,681110000.0,681110000.0,BIO,-1594989000.0,-1594989000.0,,0.0,,,,-1594989000.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
-2969186.0,0.187,148644000.0,68962000.0,35600000.0,314427000.0,132766000.0,97166000.0,37963000.0,12337000.0,50300000.0,81870814.0,68962000.0,614931000.0,61913000.0,29747000.0,29596000.0,2.32,2.33,68962000.0,68962000.0,68962000.0,68962000.0,68962000.0,15867000.0,84829000.0,-15078000.0,800000.0,37963000.0,12337000.0,50300000.0,61913000.0,300504000.0,74951000.0,225553000.0,362417000.0,314427000.0,676844000.0,676844000.0,BIO,-15878000.0,-15878000.0,,,,,,-15878000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-8512000.0,0.224,,1025000000.0,468000000.0,,,,1040000000.0,5056000000.0,6096000000.0,1054488000.0,1025000000.0,,,762268000.0,756937000.0,1.25,1.26,953000000.0,953000000.0,1025000000.0,1027000000.0,1027000000.0,297000000.0,1324000000.0,,,,,,,,,1821000000.0,,,4431000000.0,4431000000.0,BK,-38000000.0,-38000000.0,-2000000.0,-38000000.0,,36000000.0,,51000000.0,,12000000.0,12000000.0,,,2000000.0,,,,12000000.0,12000000.0,72000000.0,,1821000000.0,,,0.0,,1821000000.0,,,,,,,,,
